id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis
222,James,Jones,CC,165735271,1992-04-17,2024-01-14,ESTANDAR,466,East Morgan,Utah,ACTIVO,WEB
223,Mark,Tyler,CE,354339962,1972-01-24,2024-01-29,BASICO,447,West Jesse,Georgia,ACTIVO,WEB
224,Kevin,Valdez,CE,539663289,2001-08-30,2024-05-23,ELITE,564,North Wendy,New Hampshire,,WEB
225,Danielle,Cooper,,163317241,1988-10-04,2024-12-08,BASICO,800,Brianburgh,Massachusetts,INACTIVO,APP
226,Michelle,Montoya,CE,107605502,1983-12-23,2024-01-10,ELITE,578,Lake Ashley,Louisiana,,OFICINA
227,David,Decker,,527691595,2011-08-04,2024-02-16,BASICO,458,New Jessica,Arkansas,INACTIVO,APP
228,Robert,Warner,CE,771017857,2006-09-30,2024-09-16,PREMIUM,359,New Andrewmouth,Missouri,ACTIVO,WEB
229,Shelby,Gallegos,CC,168840394,2000-09-02,2024-01-12,ESTANDAR,798,Samuelfurt,Nevada,ACTIVO,APP
230,Christina,Cervantes,CC,240991057,2000-05-26,2024-10-24,ESTANDAR,616,Zacharyview,Massachusetts,ACTIVO,OFICINA
231,Mark,Obrien,CE,645401420,1995-10-14,2024-08-13,ELITE,787,Port Kathleen,Kentucky,ACTIVO,APP
232,Lori,King,CE,575314660,1992-11-20,2024-09-16,ELITE,764,Aliciahaven,Nebraska,INACTIVO,WEB
233,Danielle,Escobar,CE,543296725,1980-02-03,2024-03-24,ESTANDAR,527,New Linda,California,ACTIVO,OFICINA
234,Gabrielle,Lewis,CE,937168075,1997-01-08,2024-12-13,PREMIUM,655,Natalieland,Tennessee,INACTIVO,WEB
235,Richard,Robinson,CE,442373633,1983-07-16,2024-12-13,PREMIUM,765,Lake Bridgetfurt,Florida,ACTIVO,OFICINA
236,Jessica,Morgan,CE,145316734,2012-03-11,2024-01-06,BASICO,526,Pamelaland,Maine,ACTIVO,OFICINA
237,Samantha,Howard,CE,886469860,2012-05-11,2024-09-03,PREMIUM,468,Williamsport,Idaho,INACTIVO,WEB
238,Mary,Wyatt,CE,718862470,1996-07-01,2024-02-04,ESTANDAR,583,Garciabury,Nevada,INACTIVO,WEB
239,Cynthia,Goodman,CC,884118041,1993-08-21,2024-06-23,ESTANDAR,561,Austinchester,New Mexico,INACTIVO,WEB
240,Wesley,Martinez,,533585113,1993-03-03,2024-03-05,PREMIUM,663,Lake Tylershire,Indiana,INACTIVO,APP
241,Henry,Schneider,CE,424979799,2008-01-10,2024-05-26,PREMIUM,820,East Barry,New Jersey,INACTIVO,WEB
242,Caleb,Shea,CC,511710667,2015-10-19,2024-02-26,ESTANDAR,397,New Jacob,Colorado,ACTIVO,OFICINA
243,Brent,Leon,CE,641661199,2014-05-13,2024-07-11,ESTANDAR,311,,Mississippi,INACTIVO,APP
244,Hector,Edwards,CC,251248022,1978-06-09,2024-01-13,ESTANDAR,716,East Kenneth,West Virginia,,APP
245,Sarah,Griffith,CC,450991271,1995-11-15,2024-01-18,ESTANDAR,800,Lynnmouth,Michigan,INACTIVO,APP
246,,Contreras,CE,170210747,2012-11-13,2024-09-02,,434,Rodneyport,Texas,INACTIVO,
247,Michelle,Leonard,CC,323502664,1976-04-10,2024-06-11,PREMIUM,558,Williamfurt,Tennessee,INACTIVO,APP
248,Tanya,Floyd,CC,771803935,1974-03-13,2024-12-08,PREMIUM,816,Nancybury,Vermont,INACTIVO,APP
249,Jason,Johnson,CC,789744654,1981-12-11,2024-04-23,BASICO,593,North Jonathan,Louisiana,ACTIVO,WEB
250,Kurt,Hutchinson,CC,657648868,2019-05-21,2024-10-08,BASICO,739,West John,Indiana,INACTIVO,OFICINA
251,Kyle,Davis,CE,260376204,2013-11-06,2024-08-20,ELITE,450,Williamberg,New Hampshire,INACTIVO,WEB
252,Jeanette,Davis,CC,738588420,1983-08-29,2024-06-14,BASICO,780,Carloschester,Kansas,ACTIVO,OFICINA
253,Matthew,Jimenez,CE,924442314,1987-05-16,2024-11-17,,557,Jonestown,Georgia,ACTIVO,APP
254,Benjamin,Graham,CC,741019209,1993-01-30,2024-01-26,BASICO,448,Benjaminton,Michigan,ACTIVO,WEB
255,John,Bradley,CC,630451276,2012-12-19,2024-05-05,BASICO,441,New Isaiah,Arkansas,ACTIVO,
256,Daniel,Lucas,,192558504,1994-12-07,2024-11-08,PREMIUM,550,Harrisonside,Illinois,ACTIVO,WEB
257,Ashley,Dean,CC,663877556,1973-12-09,2024-10-07,ESTANDAR,346,West Darlene,,ACTIVO,OFICINA
258,,Wright,CE,384391789,2010-07-29,2024-10-12,PREMIUM,671,Floreschester,,INACTIVO,APP
259,Amy,Archer,CE,356373937,1996-06-05,2024-10-09,PREMIUM,393,West Rickeymouth,Alabama,ACTIVO,APP
260,Daryl,Lester,CC,507896718,1987-06-30,2024-05-18,ELITE,655,Port Donna,Massachusetts,INACTIVO,APP
261,Shelley,Wyatt,CC,966702697,1978-06-07,2024-04-10,ELITE,831,West Emily,North Dakota,,OFICINA
262,Christopher,Webb,CE,782154622,1987-03-28,2024-01-11,ELITE,571,Franklinmouth,Pennsylvania,ACTIVO,WEB
263,,Wade,,829089798,2007-07-09,2024-08-03,ESTANDAR,728,New Jamieton,North Carolina,ACTIVO,OFICINA
264,Nathan,,CC,144667943,1993-06-07,2024-01-30,BASICO,363,East Lisa,Kentucky,INACTIVO,APP
265,Natasha,Tucker,CC,754437275,1980-03-30,2024-04-03,ELITE,463,Port Rodney,Georgia,ACTIVO,
266,Rhonda,Vaughn,CE,857625247,2008-01-03,2024-04-25,PREMIUM,688,New Christy,Utah,ACTIVO,OFICINA
267,Lauren,Roberson,CE,306187874,2015-02-03,2024-09-27,ELITE,768,Alexisview,Arizona,ACTIVO,OFICINA
268,Brad,Sanders,CE,318898686,2012-03-15,2024-10-17,PREMIUM,849,Hannahside,Arkansas,ACTIVO,APP
269,Marissa,Brady,CC,638924174,2009-03-26,2024-02-08,ESTANDAR,830,Rodriguezhaven,North Dakota,ACTIVO,WEB
270,Michelle,Johnson,CC,890466287,2014-11-08,2024-01-24,ELITE,316,Lake Brittanyside,Pennsylvania,ACTIVO,APP
271,Samuel,,CE,765108195,1992-10-15,2024-09-20,PREMIUM,600,Lake Christian,Alabama,INACTIVO,OFICINA
272,Emily,Wolf,CE,127707220,1990-10-11,2024-02-12,,387,North Susan,South Carolina,ACTIVO,WEB
273,Charles,Rowland,CE,628280261,1972-06-22,2024-06-18,ESTANDAR,544,Obrienburgh,Louisiana,ACTIVO,WEB
274,Kyle,Blake,CE,997807235,2001-11-22,2024-12-05,PREMIUM,766,Port Jacobberg,Utah,ACTIVO,APP
275,Kelsey,Cruz,CC,940932971,1997-04-04,2024-06-17,BASICO,741,East Matthew,South Carolina,ACTIVO,APP
276,Dustin,Baker,CE,600887577,1977-09-05,2024-10-29,BASICO,412,South Melissa,,ACTIVO,WEB
277,Gail,Cook,CC,934120636,2018-03-20,2024-01-26,PREMIUM,741,East Justin,Arkansas,INACTIVO,OFICINA
278,Eric,Parker,CE,273232548,1973-07-08,2024-06-28,ELITE,307,Shawmouth,Montana,ACTIVO,APP
279,Lindsay,Fox,CC,427148764,1971-11-21,2024-05-29,BASICO,848,Lake Jamesburgh,Georgia,INACTIVO,WEB
280,Kelly,Deleon,CE,960182356,1983-02-04,2024-05-12,ESTANDAR,399,Nicoleland,,INACTIVO,WEB
281,Amber,Brewer,CE,110867948,1982-05-05,2024-05-22,BASICO,644,Travisview,New Jersey,ACTIVO,OFICINA
282,Ross,Rodriguez,CE,735476204,1975-06-20,2024-06-12,ELITE,780,Josephburgh,North Dakota,,WEB
283,Douglas,Kennedy,CE,928195824,2016-01-13,2024-04-10,ESTANDAR,641,Kingshire,Kentucky,ACTIVO,APP
284,Paul,Williams,CC,517768934,1993-08-19,2024-03-03,ESTANDAR,533,Stephenland,Indiana,INACTIVO,WEB
285,Kristy,White,CE,998066343,1982-05-05,2024-04-02,ESTANDAR,534,Brownhaven,West Virginia,INACTIVO,OFICINA
286,Michelle,Dean,CC,984787660,1971-06-12,2024-07-25,PREMIUM,425,Dickersonland,Minnesota,ACTIVO,OFICINA
287,Juan,Taylor,CC,659862422,1978-03-16,2024-11-06,BASICO,776,Rebeccastad,South Carolina,ACTIVO,OFICINA
288,Steven,King,CC,967994234,1979-06-30,2024-03-12,,671,North Kyle,West Virginia,INACTIVO,APP
289,Shari,Davis,CC,974175631,2018-08-02,2024-02-29,PREMIUM,419,South Connieview,Delaware,INACTIVO,APP
290,Jeffrey,Brooks,CE,494560477,2010-06-12,2024-01-29,PREMIUM,841,Barkertown,Wisconsin,INACTIVO,APP
291,Melissa,Hardy,CC,181866940,1971-12-05,2024-01-19,ESTANDAR,478,South Victoria,Georgia,ACTIVO,WEB
292,Jessica,Elliott,,853791043,1971-10-25,2024-03-13,PREMIUM,393,Kimberlyside,Illinois,ACTIVO,OFICINA
293,Paige,Martinez,CC,480572263,1994-12-15,2024-12-22,,601,Lake Alexander,Michigan,ACTIVO,OFICINA
294,Gregory,Brown,CE,380959311,1987-02-17,2024-09-02,PREMIUM,717,Debraburgh,Rhode Island,INACTIVO,OFICINA
295,Jodi,Adams,CE,351558558,1992-11-28,2024-11-08,PREMIUM,751,Kimberlyberg,Illinois,ACTIVO,APP
296,Penny,Bennett,CE,190233652,2006-11-08,2024-11-19,ESTANDAR,716,South Josephview,Virginia,ACTIVO,OFICINA
297,Julie,Watkins,CE,391648361,1984-07-03,2024-03-27,ESTANDAR,421,Lauramouth,Montana,INACTIVO,WEB
298,Ricardo,Holmes,CC,247881368,1993-06-22,2024-12-24,PREMIUM,356,New Victoriafurt,New York,ACTIVO,WEB
299,Faith,Villanueva,CC,137697835,2012-08-30,2024-07-01,ESTANDAR,438,Seanshire,Alaska,INACTIVO,APP
300,Andrew,Bishop,CE,941064331,1984-09-22,2024-07-15,ELITE,498,Martintown,Indiana,ACTIVO,APP
301,Dawn,Jones,CC,667506521,2006-12-18,2024-08-31,ELITE,660,North William,Mississippi,ACTIVO,APP
302,Marcus,Phelps,CC,386282084,1970-11-02,2024-11-23,ELITE,709,Lindseytown,Montana,ACTIVO,OFICINA
303,Peter,Thornton,,322519551,1982-11-11,2024-04-27,PREMIUM,827,Port Paul,Kentucky,ACTIVO,OFICINA
304,Laura,Webb,CE,680846575,1989-10-10,2024-03-22,BASICO,542,Gregorytown,Hawaii,ACTIVO,OFICINA
305,Mary,Barrett,CE,260618848,1991-09-21,2024-09-03,BASICO,389,West Melissatown,Nevada,ACTIVO,WEB
306,Kristie,Green,CC,472401883,2018-11-14,2024-08-21,ESTANDAR,815,Alexanderbury,Mississippi,ACTIVO,WEB
307,Gerald,Williams,CE,123043592,2001-05-21,2024-12-30,BASICO,361,Danielchester,New Hampshire,INACTIVO,OFICINA
308,Jennifer,Vincent,CE,264768267,1971-02-07,2024-06-01,,511,Tinaburgh,,INACTIVO,WEB
309,Carol,Santiago,CE,757264452,2005-04-28,2024-09-28,PREMIUM,547,Ninaview,Mississippi,ACTIVO,
310,Angelica,Evans,CE,801066165,1989-01-01,2024-02-04,ESTANDAR,796,Olsonton,Pennsylvania,INACTIVO,APP
311,Amanda,Mendez,CE,677915635,2013-11-13,2024-07-31,BASICO,355,Barnesside,Wyoming,INACTIVO,OFICINA
312,Adrienne,Martinez,CC,692588469,1992-03-01,2024-07-29,ELITE,758,Durhamborough,,ACTIVO,WEB
313,Alan,Diaz,CE,620491291,1999-09-08,2024-05-18,ESTANDAR,588,Williestad,Montana,INACTIVO,WEB
314,Angela,Davis,CC,441732663,1982-06-11,2024-07-07,ESTANDAR,842,Port Gabrielleport,Mississippi,ACTIVO,OFICINA
315,Corey,Gordon,CC,618602850,1986-08-19,2024-10-26,ESTANDAR,769,South Susanhaven,Texas,ACTIVO,OFICINA
316,,Price,CE,674218436,1988-10-03,2024-09-08,ELITE,688,New Oliviafort,Colorado,INACTIVO,APP
317,Jennifer,Green,CC,896263277,1972-01-21,2024-05-29,,720,Lake Cherylburgh,Tennessee,ACTIVO,APP
318,Mark,Tanner,CC,902864353,1974-06-06,2024-12-06,ELITE,812,,,INACTIVO,
319,Russell,Wolf,CC,106113100,1976-12-05,2024-08-06,ESTANDAR,380,West Rickybury,Maryland,INACTIVO,WEB
320,Javier,Miller,CE,938695526,1979-02-16,2024-03-22,ESTANDAR,743,South Curtismouth,,INACTIVO,APP
321,James,Brown,CE,921774953,1989-10-22,2024-07-08,PREMIUM,586,Lake Anna,Maryland,INACTIVO,OFICINA
322,Jessica,Baker,CC,858565231,1971-05-27,2024-08-21,PREMIUM,583,New Christopher,,,APP
323,John,Ortiz,CE,370852665,2009-10-29,2024-06-24,PREMIUM,790,South Richardfort,Ohio,INACTIVO,WEB
324,Melanie,Hopkins,CE,587066189,1983-12-01,2024-08-19,PREMIUM,687,Robertfort,New Mexico,INACTIVO,WEB
325,William,Collins,CE,526187850,2015-07-20,2024-12-23,ESTANDAR,707,West Lawrence,Maryland,,OFICINA
326,Jonathan,Johnson,CE,908231977,1994-02-24,2024-03-03,ELITE,626,Johnsonchester,Texas,ACTIVO,APP
327,John,Sexton,CC,867271333,1979-07-09,2024-08-24,PREMIUM,475,Port Savannah,Louisiana,ACTIVO,WEB
328,Pamela,Wilson,CC,209808451,1995-02-17,2024-02-02,ELITE,820,East Angelland,Colorado,INACTIVO,WEB
329,Mary,Flores,CE,651912628,1974-09-22,2024-07-31,PREMIUM,682,Lake Jeremy,South Dakota,INACTIVO,APP
330,Brittany,Rivers,CE,452928288,2007-09-09,2024-02-29,BASICO,557,Williamsonside,Michigan,INACTIVO,OFICINA
331,Jodi,Griffith,CC,962465591,1974-08-29,2024-01-02,PREMIUM,646,Andersonborough,Rhode Island,ACTIVO,APP
332,Jennifer,Brooks,CC,647470440,1993-04-06,2024-02-26,ELITE,571,West Peggy,Minnesota,INACTIVO,APP
333,Mary,Wilson,CE,165782983,2003-08-06,2024-10-27,PREMIUM,560,North Georgeborough,North Dakota,INACTIVO,APP
334,David,Anderson,CC,845884772,1998-09-03,2024-10-13,BASICO,695,Jessicaside,Arkansas,INACTIVO,APP
335,James,Lee,CE,870532095,1977-09-08,2024-05-17,ELITE,453,Davidberg,,INACTIVO,
336,Nicole,,CE,979619657,2012-11-10,2024-10-05,,826,South Davidburgh,Texas,INACTIVO,WEB
337,Benjamin,Williams,,239376298,2000-05-01,2024-08-01,ELITE,366,East Ricky,New York,INACTIVO,OFICINA
338,David,Salinas,,306150008,1990-09-25,2024-08-26,ESTANDAR,647,Craigville,Wisconsin,INACTIVO,OFICINA
339,Wendy,Blanchard,CE,359017102,2017-08-30,2024-10-11,ELITE,362,Lake William,Rhode Island,ACTIVO,
340,Bobby,Fernandez,CE,373995524,1993-10-25,2024-01-31,ESTANDAR,655,West Haley,Oklahoma,INACTIVO,OFICINA
341,Andrew,Jones,CC,740491740,1983-04-19,2024-07-24,BASICO,580,West Franciscoton,California,ACTIVO,OFICINA
342,Laura,Kirby,CE,689368914,1988-05-30,2024-09-30,ELITE,340,Michaelfort,Wisconsin,INACTIVO,APP
343,Katie,Lucero,CC,240726578,1995-04-25,2024-01-11,ELITE,839,Bethchester,Washington,ACTIVO,OFICINA
344,Ashley,Reed,CE,973974281,1999-10-02,2024-12-24,ELITE,666,Patriciastad,South Dakota,INACTIVO,APP
345,Anna,Garcia,CC,334034571,1997-08-23,2024-02-16,BASICO,576,Jenniferport,,ACTIVO,OFICINA
346,Jeremy,Turner,CC,978552053,1982-07-24,2024-01-03,ESTANDAR,520,North Aaronshire,Maine,ACTIVO,WEB
347,Sandra,Proctor,CC,823794782,1983-06-24,2024-05-09,PREMIUM,360,North Chloe,Vermont,INACTIVO,OFICINA
348,Amanda,Simpson,CE,713224337,1983-10-26,2024-03-12,BASICO,402,,,ACTIVO,WEB
349,Julie,Lopez,CE,301831247,1989-09-21,2024-06-07,BASICO,484,Amytown,Missouri,INACTIVO,APP
350,Billy,Payne,CC,481448995,2012-03-04,2024-05-09,,446,,Hawaii,INACTIVO,APP
351,Mario,Johnson,CE,766357974,1996-11-28,2024-01-22,ESTANDAR,374,North Jimmyfurt,Louisiana,INACTIVO,APP
352,Benjamin,Houston,CC,646327499,2013-04-02,2024-05-14,,772,Robinshire,New Jersey,ACTIVO,APP
353,Vanessa,Obrien,CC,322651811,1970-02-08,2024-01-20,ESTANDAR,300,South Kristahaven,Minnesota,ACTIVO,WEB
354,Matthew,Anderson,CE,653504868,1987-02-26,2024-08-07,ESTANDAR,715,North Ruben,Georgia,ACTIVO,OFICINA
355,Stephanie,Keith,CE,892554434,1988-01-25,2024-11-28,ESTANDAR,768,East Christopherchester,North Carolina,INACTIVO,APP
356,Charles,Green,CC,702930696,1976-08-12,2024-05-09,ELITE,664,Port Rachelbury,Wisconsin,,APP
357,Ernest,,,613393212,2016-12-07,2024-02-01,PREMIUM,316,East Debra,Pennsylvania,ACTIVO,APP
358,Pamela,Brown,CE,531662388,2016-12-13,2024-03-30,PREMIUM,809,Mcgeeport,Maine,INACTIVO,WEB
359,,Leonard,CC,875918225,2009-03-03,2024-09-15,ESTANDAR,738,Coreyport,,INACTIVO,WEB
360,Sonya,Wright,CC,949055650,2009-11-29,2024-10-24,ESTANDAR,830,Christophertown,New York,ACTIVO,WEB
361,Angela,Yates,CE,282851069,2002-07-17,2024-11-28,ELITE,358,Floresburgh,Iowa,INACTIVO,OFICINA
362,Amanda,Miles,CC,759650168,2001-02-24,2024-09-05,,414,South Joanne,Connecticut,INACTIVO,OFICINA
363,Scott,Hunt,CC,427364598,2000-04-11,2024-06-21,ELITE,502,Dylanmouth,Washington,ACTIVO,APP
364,Martha,Shaw,CE,203031009,1990-05-19,2024-12-22,ELITE,842,South Erica,Louisiana,ACTIVO,WEB
365,Connie,Wood,CC,126595432,2018-06-19,2024-02-16,BASICO,493,Nguyenchester,Alabama,ACTIVO,OFICINA
366,John,Long,,499673293,2016-10-10,2024-07-15,BASICO,771,South Justin,Arizona,INACTIVO,OFICINA
367,Alexandria,Holmes,CE,717423619,1982-01-01,2024-02-03,ESTANDAR,405,Port Nicoleburgh,Pennsylvania,INACTIVO,WEB
368,Carol,Tucker,CE,564764328,1974-05-13,2024-09-10,ELITE,425,North Erica,Texas,INACTIVO,OFICINA
369,Bethany,Bennett,CC,672710142,2010-05-29,2024-09-04,ESTANDAR,713,New Scott,Texas,,WEB
370,Marc,Preston,CC,935686828,1989-03-28,2024-02-11,BASICO,809,Meganport,Arizona,INACTIVO,WEB
371,Bonnie,Porter,CE,279072027,1977-02-25,2024-10-15,BASICO,800,South Mason,Oklahoma,ACTIVO,WEB
372,Ryan,Brown,CE,848653903,2001-01-07,2024-05-02,BASICO,420,Williammouth,New Jersey,INACTIVO,APP
373,Holly,Barron,CE,351075147,1975-03-24,2024-01-27,BASICO,507,East Sarahland,Connecticut,INACTIVO,OFICINA
374,Tonya,Larson,CE,314445124,1989-01-15,2024-02-28,BASICO,649,West Normaside,North Dakota,INACTIVO,APP
375,Ryan,Bryant,CC,268551265,2011-07-30,2024-05-26,,492,Williamsshire,Oregon,,WEB
376,Tony,Roberts,CE,612622080,2019-10-05,2024-04-24,ESTANDAR,692,Port Tamaratown,Michigan,INACTIVO,OFICINA
377,Zachary,Harper,CE,821640614,2012-06-05,2024-07-17,,796,Austinmouth,Indiana,INACTIVO,OFICINA
378,Stephanie,Taylor,CC,803269727,1978-01-07,2024-05-07,ESTANDAR,691,Braunborough,Michigan,INACTIVO,APP
379,Christopher,Wood,CE,550100953,1995-05-30,2024-06-01,BASICO,408,Thomasshire,Nevada,ACTIVO,APP
380,Brendan,Ross,CC,607830032,1991-01-12,2024-09-27,BASICO,769,Port Danieltown,Wisconsin,INACTIVO,OFICINA
381,Melissa,Fuentes,CE,744172143,1981-04-20,2024-12-04,BASICO,649,,North Carolina,ACTIVO,APP
382,Madison,Wang,CE,975938042,1983-08-04,2024-03-23,ESTANDAR,448,Royport,Georgia,INACTIVO,APP
383,Dominic,Robinson,CE,346496090,2002-03-15,2024-01-23,ESTANDAR,555,South Amandafurt,Texas,ACTIVO,WEB
384,Barry,Hanson,CC,596374615,2007-02-10,2024-01-11,ELITE,688,Perezborough,Florida,ACTIVO,OFICINA
385,Kathleen,Munoz,CC,457801890,1995-08-15,2024-07-05,ESTANDAR,498,Smithhaven,Virginia,ACTIVO,WEB
386,Angela,,CE,431640493,1972-09-14,2024-04-25,ESTANDAR,742,Lake Brettside,Colorado,INACTIVO,WEB
387,Tyrone,Jones,CC,677000617,1975-05-20,2024-06-10,PREMIUM,485,Danielfurt,,ACTIVO,OFICINA
388,Michael,Schwartz,CC,847486965,1990-01-12,2024-04-12,BASICO,643,North Joshuafurt,New Jersey,ACTIVO,OFICINA
389,Maria,Norris,CC,751730854,2008-06-16,2024-08-30,BASICO,407,South Ericaville,Kansas,ACTIVO,WEB
390,John,Sloan,CC,171556185,1972-05-18,2024-01-07,ESTANDAR,379,Lake Aaronside,Maine,INACTIVO,OFICINA
391,Gregory,Kim,CC,520082224,2017-12-13,2024-12-27,ESTANDAR,552,,Washington,ACTIVO,WEB
392,Alexis,Evans,CC,482014909,1981-12-27,2024-06-20,ELITE,324,Dennisstad,Florida,ACTIVO,WEB
393,,Phillips,CE,807549477,2012-05-03,2024-09-12,PREMIUM,582,Hansonchester,West Virginia,ACTIVO,APP
394,Maria,Ford,CE,296109206,2006-04-08,2024-09-03,BASICO,537,Patriciashire,Massachusetts,ACTIVO,WEB
395,Hannah,Sullivan,CC,827286933,1972-12-12,2024-07-10,BASICO,615,Port Haleytown,Mississippi,INACTIVO,OFICINA
396,Sarah,Wilson,CE,432786819,2019-05-07,2024-04-23,ESTANDAR,762,West Shannon,Texas,ACTIVO,WEB
397,Marvin,Pitts,CE,963707568,2011-07-14,2024-01-23,ESTANDAR,681,Velazquezburgh,Virginia,ACTIVO,WEB
398,Robert,Murray,CE,238786874,1987-06-26,2024-12-23,PREMIUM,764,Lake Sarahberg,Iowa,ACTIVO,OFICINA
399,Paul,Perez,CE,790336712,1992-07-06,2024-11-09,BASICO,449,,Hawaii,ACTIVO,OFICINA
400,Robert,Wallace,CC,466347075,2016-10-13,2024-10-02,PREMIUM,651,West Samantha,South Carolina,ACTIVO,APP
401,Christopher,Davila,CE,119916998,1985-01-02,2024-05-15,BASICO,741,Amyside,Wisconsin,INACTIVO,OFICINA
402,Margaret,Wright,CE,127543766,1991-04-18,2024-12-22,ESTANDAR,694,West Timothy,Indiana,ACTIVO,WEB
403,Brian,Mccoy,CC,131581057,1984-09-06,2024-07-13,PREMIUM,664,,Georgia,INACTIVO,OFICINA
404,,Mcdonald,CC,890179376,1972-08-08,2024-09-14,ELITE,305,Michaelhaven,New Jersey,ACTIVO,
405,Jessica,Rhodes,CE,923431639,1992-08-03,2024-10-04,ESTANDAR,833,Leeborough,Nevada,ACTIVO,APP
406,Steven,Carey,CE,662892519,1977-09-19,2024-03-10,ELITE,519,Lake Derrickmouth,West Virginia,INACTIVO,WEB
407,Mark,Clark,CE,792961526,1979-11-10,2024-12-24,ELITE,311,Marieborough,Minnesota,INACTIVO,APP
408,Kristen,Juarez,CE,303557245,2001-01-19,2024-12-25,ELITE,684,Dixontown,Alaska,INACTIVO,APP
409,Anthony,Garcia,CE,264930526,2011-03-20,2024-02-05,BASICO,757,Greenefurt,,ACTIVO,
410,Tiffany,Nolan,CE,134139374,2009-03-30,2024-04-17,ELITE,524,Lake Aaron,Montana,INACTIVO,OFICINA
411,Christopher,Holmes,CC,607880350,1987-02-16,2024-01-24,BASICO,635,Nortonmouth,Missouri,INACTIVO,WEB
412,,,CE,101420654,1999-11-12,2024-05-19,PREMIUM,466,South Diana,Wyoming,ACTIVO,APP
413,Brett,Jones,CE,360770351,2013-10-29,2024-01-22,ESTANDAR,615,East Hunter,Colorado,ACTIVO,APP
414,Anthony,Pugh,CC,833307954,2008-12-28,2024-12-04,BASICO,415,Josechester,Iowa,ACTIVO,
415,Juan,Williams,CC,162232362,2003-02-07,2024-11-24,BASICO,797,Mcdowellhaven,,ACTIVO,APP
416,Kimberly,Underwood,CC,108355425,2003-09-10,2024-07-22,PREMIUM,447,Martinezview,Washington,INACTIVO,OFICINA
417,Jeffrey,Wilson,CC,558854326,2018-01-31,2024-08-11,,335,Laurafort,Iowa,INACTIVO,OFICINA
418,Debra,Smith,CE,786894807,2005-10-09,2024-08-10,ESTANDAR,706,Garciamouth,New Hampshire,INACTIVO,WEB
419,Natalie,Cross,CE,571243225,2004-08-17,2024-03-21,PREMIUM,684,,Virginia,ACTIVO,WEB
420,Oscar,Perry,CE,452488527,1993-05-03,2024-11-25,BASICO,710,Patelmouth,Wyoming,ACTIVO,OFICINA
421,Raven,Rios,CE,255286200,1986-07-13,2024-07-09,ESTANDAR,607,,Alabama,ACTIVO,WEB
422,Shirley,Davis,CE,305319534,1971-06-12,2024-10-12,ESTANDAR,539,North Thomas,,ACTIVO,OFICINA
423,Jennifer,Turner,CE,591199374,1995-06-09,2024-05-26,ESTANDAR,666,South Travisshire,Utah,INACTIVO,
424,Linda,Armstrong,,931348250,1970-07-31,2024-10-08,ELITE,603,Huberbury,New Jersey,INACTIVO,OFICINA
425,Laurie,Willis,,988577475,2019-07-21,2024-01-11,ELITE,466,Lake Meghan,Mississippi,ACTIVO,OFICINA
426,Joseph,Lee,CC,911220431,1998-10-23,2024-10-02,BASICO,600,Bryanburgh,South Carolina,ACTIVO,WEB
427,,Jordan,CC,293040861,2011-05-21,2024-02-25,ELITE,504,Port Paulfort,Delaware,ACTIVO,OFICINA
428,Cody,Bernard,CE,684334315,1984-02-06,2024-06-21,PREMIUM,494,Kennethchester,Illinois,ACTIVO,OFICINA
429,Ashley,Garcia,CC,129754050,1995-04-04,2024-10-29,ESTANDAR,470,Maryborough,Ohio,INACTIVO,APP
430,Anne,Marquez,CE,946822613,2018-07-04,2024-07-22,BASICO,701,West Shanechester,Rhode Island,ACTIVO,APP
431,Justin,Moore,CC,912268912,2007-04-18,2024-12-10,PREMIUM,338,East Mary,Washington,INACTIVO,APP
432,Angela,Holland,CE,457440341,1988-09-03,2024-09-04,ESTANDAR,551,,Virginia,ACTIVO,APP
433,Jasmine,White,CC,588084593,2010-06-01,2024-11-09,PREMIUM,582,New Karenville,Missouri,,WEB
434,Jorge,Hernandez,CE,585157880,1997-06-20,2024-09-22,ELITE,506,West Andreaport,Montana,ACTIVO,APP
435,Pamela,Cox,CE,859600763,2008-05-03,2024-01-22,PREMIUM,799,West Jennifer,South Carolina,ACTIVO,APP
436,Phillip,Gonzalez,CE,395295792,1998-04-14,2024-11-22,ELITE,442,Beckerburgh,Kentucky,ACTIVO,APP
437,,Peters,CE,577389387,2004-11-21,2024-01-24,PREMIUM,318,Port Gregory,Oregon,ACTIVO,WEB
438,Katherine,Rowe,CE,313534006,2016-01-27,2024-07-12,BASICO,319,Lake Kimberly,Nevada,ACTIVO,OFICINA
439,Heather,Lawson,CC,230635220,2017-05-24,2024-04-05,ELITE,747,Staceyburgh,Louisiana,ACTIVO,APP
440,Chris,Parker,CC,817965111,2016-07-24,2024-09-19,ELITE,525,North Patrickland,Wisconsin,,OFICINA
441,Peter,Patterson,CC,648679518,1996-06-24,2024-03-12,ESTANDAR,400,Willismouth,Nebraska,ACTIVO,APP
442,Justin,Huffman,CE,632634667,2001-09-12,2024-08-30,ELITE,593,New Michellemouth,Georgia,ACTIVO,WEB
443,Anthony,Arellano,CC,976150174,2015-07-01,2024-02-07,ESTANDAR,849,Brucetown,North Carolina,ACTIVO,
444,,Castro,CE,428413014,1997-12-27,2024-03-29,ELITE,364,Jamesmouth,Pennsylvania,INACTIVO,WEB
